File Path,Creation Time
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.html,1720737150.5372293
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.png,1720737160.5576224
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.privacy-policy.html,1720737160.5980394
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.reject.json,1720735792.2824643
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.accept.mkv,1720735789.956792
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.privacy-policy.html,1720735790.858958
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.full-page.png,1720735790.155379
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.withdraw.json,1720735793.0172114
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.html,1720735790.2971256
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.privacy-policy.png,1720735792.1507313
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.reject.mkv,1720735798.327375
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.accept.json,1720735787.9279625
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.withdraw.mkv,1720735793.7682416
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.no-interaction.json,1720735790.4675965
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.png,1720735790.5844119
/Users/xander/Git/collection-assistant/gb_data/gmx.at/gmx.at.levels.mkv,1720735801.724982
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.png,1720735878.124736
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.privacy-policy.html,1720735878.1393259
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.privacy-policy.png,1720735878.3377984
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.html,1720735877.4426756
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.full-page.png,1720735877.884804
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.withdraw.json,1720735878.4673293
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.no-interaction.json,1720735878.0103354
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.levels.mkv,1720735891.5104802
/Users/xander/Git/collection-assistant/gb_data/homehardware.ca/homehardware.ca.withdraw.mkv,1720735878.6738172
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.levels.mkv,1720735771.162409
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.privacy-policy.png,1720735744.821464
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.no-interaction.json,1720735744.3861449
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.full-page.png,1720735741.5994267
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.withdraw.json,1720735744.5883667
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.withdraw.mkv,1720735745.10695
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.html,1720735741.5792067
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.privacy-policy.html,1720735744.5417926
/Users/xander/Git/collection-assistant/gb_data/gap.com/gap.com.png,1720735744.4861808
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.levels.mkv,1720735265.9613295
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.privacy-policy.png,1720735251.7097347
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.withdraw.mkv,1720735256.123464
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.reject.json,1720735251.8822489
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.privacy-policy.html,1720735251.0848558
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.reject.mkv,1720735252.522535
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.accept.mkv,1720735249.2657526
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.html,1720735250.181326
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.png,1720735250.8359113
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.full-page.png,1720735250.4371645
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.withdraw.json,1720735252.2104385
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.accept.json,1720735248.790531
/Users/xander/Git/collection-assistant/gb_data/boohoo.com/boohoo.com.no-interaction.json,1720735250.6453412
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.no-interaction.json,1720737220.6161947
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.png,1720737220.8409493
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.withdraw.mkv,1720737222.9608974
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.levels.mkv,1720737233.9318955
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.withdraw.json,1720737221.0373213
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.full-page.png,1720737219.222871
/Users/xander/Git/collection-assistant/gb_data/ypes.gr/ypes.gr.html,1720737219.3170538
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.withdraw.json,1720736206.366211
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.full-page.png,1720736197.8912334
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.privacy-policy.html,1720736205.8174415
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.reject.json,1720736205.8307908
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.levels.mkv,1720736217.6420271
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.accept.mkv,1720736197.6938782
/Users/xander/Git/collection-assistant/gb_data/lege5.ro/lege5.ro.accept.json,1720736197.0358994
